,Identifier,primer_start,primer_end,adaptor_start,adaptor_end
12046,GGBKTAO02BLTBV,1,21,NA,NA
12047,GGBKTAO02BN0GV,1,21,NA,NA
12048,GGBKTAO02BO5EQ,1,21,NA,NA
12049,GGBKTAO02BYMUM,NA,NA,NA,NA
12050,GGBKTAO02BP7F1,NA,NA,NA,NA
12051,GGBKTAO02BRLXT,1,21,NA,NA
12052,GGBKTAO02BL2UL,1,21,NA,NA
12053,GGBKTAO02BZUZ5,1,21,318,337
12054,GGBKTAO02BYJMU,1,21,NA,NA
12055,GGBKTAO02BOV2P,1,21,150,169
12056,GGBKTAO02BPOEO,1,21,NA,NA
12057,GGBKTAO02BVZX6,NA,NA,NA,NA
12058,GGBKTAO02BY806,1,21,301,320
12059,GGBKTAO02BX3YB,1,21,NA,NA
12060,GGBKTAO02BSNUY,NA,NA,NA,NA
12061,GGBKTAO02BQ227,1,21,NA,NA
12062,GGBKTAO02BY5TI,1,21,317,336
12063,GGBKTAO02BQNA5,1,21,NA,NA
12064,GGBKTAO02BPEZ4,1,21,NA,NA
12065,GGBKTAO02BOSSN,1,21,NA,NA
12066,GGBKTAO02BV25T,1,21,NA,NA
12067,GGBKTAO02BULI0,1,21,NA,NA
12068,GGBKTAO02BTC6Q,1,21,NA,NA
12069,GGBKTAO02BP028,1,21,NA,NA
12070,GGBKTAO02B1YUP,NA,NA,NA,NA
12071,GGBKTAO02BMU9E,1,21,NA,NA
12072,GGBKTAO02BV24H,NA,NA,NA,NA
12073,GGBKTAO02B0TSX,1,21,NA,NA
12074,GGBKTAO02BYDD4,1,21,NA,NA
12075,GGBKTAO02BTV74,NA,NA,NA,NA
12076,GGBKTAO02B06I1,1,21,NA,NA
12077,GGBKTAO02BTV8X,NA,NA,NA,NA
12078,GGBKTAO02BPUPE,1,21,NA,NA
12079,GGBKTAO02BQGTC,1,21,NA,NA
12080,GGBKTAO02BRIW3,1,21,506,525
12081,GGBKTAO02BN0EM,1,21,NA,NA
12082,GGBKTAO02BW78J,1,21,NA,NA
12083,GGBKTAO02BNT4G,1,21,NA,NA
12084,GGBKTAO02BVWVP,1,21,318,337
12085,GGBKTAO02BMCA2,1,21,NA,NA
12086,GGBKTAO02BU4G8,NA,NA,NA,NA
12087,GGBKTAO02BST7Q,1,21,NA,NA
12088,GGBKTAO02BUE1I,1,21,NA,NA
12089,GGBKTAO02BOC0L,NA,NA,NA,NA
12090,GGBKTAO02BQQFV,1,21,317,336
12091,GGBKTAO02BLJTI,1,21,NA,NA
12092,GGBKTAO02B0W2K,1,21,NA,NA
12093,GGBKTAO02B1469,1,21,NA,NA
12094,GGBKTAO02BVAMV,1,21,NA,NA
12095,GGBKTAO02B0KF8,NA,NA,NA,NA
12096,GGBKTAO02BLGT1,1,21,NA,NA
12097,GGBKTAO02B0QQ4,NA,NA,NA,NA
12098,GGBKTAO02BU05U,NA,NA,NA,NA
12099,GGBKTAO02BSEHQ,1,21,NA,NA
12100,GGBKTAO02BNHHJ,1,21,NA,NA
12101,GGBKTAO02BMLTU,1,21,NA,NA
12102,GGBKTAO02BZOUD,NA,NA,NA,NA
12103,GGBKTAO02BNNUH,1,21,NA,NA
12104,GGBKTAO02BVDTU,NA,NA,NA,NA
12105,GGBKTAO02BZB2Y,1,21,NA,NA
12106,GGBKTAO02BL52I,1,21,NA,NA
12107,GGBKTAO02BMFK4,1,21,NA,NA
12108,GGBKTAO02BPRIX,NA,NA,NA,NA
12109,GGBKTAO02BOC2I,1,21,NA,NA
12110,GGBKTAO02BMIQ5,1,21,311,330
12111,GGBKTAO02BXKS2,NA,NA,NA,NA
12112,GGBKTAO02BQTKD,1,21,NA,NA
12113,GGBKTAO02BR4Z1,NA,NA,NA,NA
12114,GGBKTAO02BUBXX,NA,NA,NA,NA
12115,GGBKTAO02BNHI0,1,21,NA,NA
12116,GGBKTAO02BXBB3,1,21,NA,NA
12117,GGBKTAO02BYC9P,1,21,NA,NA
12118,GGBKTAO02BVNDL,NA,NA,NA,NA
12119,GGBKTAO02BVWWQ,1,21,NA,NA
12120,GGBKTAO02BO8NY,NA,NA,NA,NA
12121,GGBKTAO02BZB2N,1,21,NA,NA
12122,GGBKTAO02BZ1GU,NA,NA,NA,NA
12123,GGBKTAO02BNA70,1,21,NA,NA
12124,GGBKTAO02BMR5A,1,21,NA,NA
12125,GGBKTAO02BPBVL,1,21,NA,NA
12126,GGBKTAO02BM4V9,1,21,NA,NA
12127,GGBKTAO02BPH51,1,21,NA,NA
12128,GGBKTAO02B06KK,1,21,NA,NA
12129,GGBKTAO02B0DYV,1,21,NA,NA
12130,GGBKTAO02BVDU3,1,21,NA,NA
12131,GGBKTAO02BUX4J,NA,NA,NA,NA
12132,GGBKTAO02BUUXV,NA,NA,NA,NA
12133,GGBKTAO02BSKOB,1,21,508,527
12134,GGBKTAO02BTPVB,NA,NA,NA,NA
12135,GGBKTAO02BZRZ0,NA,NA,NA,NA
12136,GGBKTAO02BRFPJ,1,21,NA,NA
12137,GGBKTAO02BMOYG,1,21,NA,NA
12138,GGBKTAO02B03CT,1,21,NA,NA
12139,GGBKTAO02BQ9EA,1,21,NA,NA
12140,GGBKTAO02BLTDS,1,21,NA,NA
12141,GGBKTAO02BRVF1,1,21,NA,NA
12142,GGBKTAO02BWYTK,NA,NA,NA,NA
12143,GGBKTAO02BNA11,1,21,NA,NA
12144,GGBKTAO02BMFFZ,1,21,NA,NA
12145,GGBKTAO02BOF5L,1,21,NA,NA
12146,GGBKTAO02B1I4N,1,21,NA,NA
12147,GGBKTAO02BPEWT,1,21,NA,NA
12148,GGBKTAO02BOSWO,1,21,NA,NA
12149,GGBKTAO02BRVJM,NA,NA,NA,NA
12150,GGBKTAO02BQ55J,1,21,NA,NA
12151,GGBKTAO02B1CSZ,1,21,NA,NA
12152,GGBKTAO02BPEYD,NA,NA,NA,NA
12153,GGBKTAO02BN9TQ,1,21,NA,NA
12154,GGBKTAO02B03B6,1,21,NA,NA
12155,GGBKTAO02B0AW3,1,21,NA,NA
12156,GGBKTAO02BX983,1,21,NA,NA
12157,GGBKTAO02BM1PZ,1,21,NA,NA
12158,GGBKTAO02BN6PR,1,21,301,320
12159,GGBKTAO02B1152,1,21,NA,NA
12160,GGBKTAO02BL54Y,1,21,NA,NA
12161,GGBKTAO02BQWPL,NA,NA,NA,NA
12162,GGBKTAO02BZIEM,1,21,NA,NA
12163,GGBKTAO02BS0LV,1,21,NA,NA
12164,GGBKTAO02BZ7QG,1,21,NA,NA
12165,GGBKTAO02BM4TR,1,21,NA,NA
12166,GGBKTAO02B0G8C,1,21,NA,NA
12167,GGBKTAO02BPOFR,NA,NA,NA,NA
12168,GGBKTAO02BLZRP,1,21,NA,NA
12169,GGBKTAO02BVWSM,1,21,NA,NA
12170,GGBKTAO02BN3JQ,1,21,NA,NA
12171,GGBKTAO02BLTDI,1,21,NA,NA
12172,GGBKTAO02BY2O7,1,21,NA,NA
12173,GGBKTAO02BR403,1,21,NA,NA
12174,GGBKTAO02BTC4B,1,21,NA,NA
12175,GGBKTAO02BQANW,1,21,NA,NA
12176,GGBKTAO02BUH87,1,21,462,481
12177,GGBKTAO02BO8P5,1,21,NA,NA
12178,GGBKTAO02BPRJ3,1,21,NA,NA
12179,GGBKTAO02BSXE0,NA,NA,NA,NA
12180,GGBKTAO02BO5H4,1,21,NA,NA
12181,GGBKTAO02BTPQU,1,21,360,379
12182,GGBKTAO02BWSIW,1,21,NA,NA
12183,GGBKTAO02BRLXP,1,21,NA,NA
12184,GGBKTAO02BZ7Q9,NA,NA,NA,NA
12185,GGBKTAO02BVG0I,1,21,NA,NA
12186,GGBKTAO02BPEZP,1,21,463,482
12187,GGBKTAO02BLP8H,1,21,NA,NA
12188,GGBKTAO02B1PDP,NA,NA,NA,NA
12189,GGBKTAO02BV245,NA,NA,NA,NA
12190,GGBKTAO02BQDN6,1,21,NA,NA
12191,GGBKTAO02BNQV1,1,21,NA,NA
12192,GGBKTAO02BR1TZ,1,21,NA,NA
12193,GGBKTAO02BQTJC,1,21,NA,NA
12194,GGBKTAO02BO8NN,1,21,NA,NA
12195,GGBKTAO02BZLME,1,21,NA,NA
12196,GGBKTAO02BWL7C,NA,NA,NA,NA
12197,GGBKTAO02BUIBJ,NA,NA,NA,NA
12198,GGBKTAO02BWFSA,1,21,NA,NA
12199,GGBKTAO02BXBDQ,1,21,NA,NA
12200,GGBKTAO02BQGWL,1,21,NA,NA
12201,GGBKTAO02BZOUN,1,21,316,335
12202,GGBKTAO02B1I3I,1,21,NA,NA
12203,GGBKTAO02BMILI,1,21,317,336
12204,GGBKTAO02BPUS6,1,21,505,524
12205,GGBKTAO02BLGTW,1,21,NA,NA
12206,GGBKTAO02BQDO4,NA,NA,NA,NA
12207,GGBKTAO02BTMNN,NA,NA,NA,NA
12208,GGBKTAO02BQWRU,1,21,NA,NA
12209,GGBKTAO02BMFHI,1,21,NA,NA
12210,GGBKTAO02BR1RW,1,21,NA,NA
12211,GGBKTAO02BN3HS,1,21,NA,NA
12212,GGBKTAO02BLQAN,1,21,NA,NA
12213,GGBKTAO02B1Y0J,1,21,NA,NA
12214,GGBKTAO02BOSUY,1,21,NA,NA
12215,GGBKTAO02BLJV7,1,21,NA,NA
12216,GGBKTAO02BQ56R,1,21,NA,NA
12217,GGBKTAO02BQGUA,NA,NA,NA,NA
12218,GGBKTAO02BXHOD,1,21,NA,NA
12219,GGBKTAO02BPUQS,1,21,NA,NA
12220,GGBKTAO02BRLX0,1,21,NA,NA
12221,GGBKTAO02BOCZR,1,21,NA,NA
12222,GGBKTAO02BULIH,NA,NA,NA,NA
12223,GGBKTAO02BX98H,NA,NA,NA,NA
12224,GGBKTAO02BZYBG,1,21,351,370
12225,GGBKTAO02BLTC6,1,21,NA,NA
12226,GGBKTAO02BNQYB,1,21,NA,NA
12227,GGBKTAO02BMIRD,1,21,NA,NA
12228,GGBKTAO02BR749,NA,NA,NA,NA
12229,GGBKTAO02BQJ0S,1,21,NA,NA
12230,GGBKTAO02BR74F,1,21,NA,NA
12231,GGBKTAO02BL5Z1,1,21,NA,NA
12232,GGBKTAO02BUUY8,1,21,NA,NA
12233,GGBKTAO02BMR5X,1,21,NA,NA
12234,GGBKTAO02BVZZQ,NA,NA,NA,NA
12235,GGBKTAO02BW1XF,1,21,NA,NA
12236,GGBKTAO02BZB07,1,21,319,338
12237,GGBKTAO02BL5Y7,1,21,NA,NA
12238,GGBKTAO02BLP7C,1,21,NA,NA
12239,GGBKTAO02BPEXQ,1,21,NA,NA
12240,GGBKTAO02BY2OL,1,21,NA,NA
12241,GGBKTAO02BTJGH,1,21,NA,NA
12242,GGBKTAO02BWPDL,1,21,NA,NA
12243,GGBKTAO02BQQA5,NA,NA,NA,NA
12244,GGBKTAO02BPBUP,1,21,NA,NA
12245,GGBKTAO02BN9VA,1,21,NA,NA
12246,GGBKTAO02BXQ43,1,21,NA,NA
12247,GGBKTAO02BWYUZ,NA,NA,NA,NA
12248,GGBKTAO02BYZH9,1,21,NA,NA
12249,GGBKTAO02BNEAO,1,21,NA,NA
12250,GGBKTAO02BLWIU,1,21,NA,NA
12251,GGBKTAO02B03AS,1,21,364,383
12252,GGBKTAO02BSUAE,1,21,NA,NA
12253,GGBKTAO02BS91B,1,21,NA,NA
12254,GGBKTAO02B1FXD,1,21,NA,NA
12255,GGBKTAO02BNNTT,1,21,NA,NA
12256,GGBKTAO02BX3YF,NA,NA,NA,NA
12257,GGBKTAO02BS0LG,NA,NA,NA,NA
12258,GGBKTAO02BOCZA,1,21,NA,NA
12259,GGBKTAO02B0TVM,1,21,NA,NA
12260,GGBKTAO02B1F1A,1,21,NA,NA
12261,GGBKTAO02BPXYS,1,21,NA,NA
12262,GGBKTAO02BY2L6,NA,NA,NA,NA
12263,GGBKTAO02BQWOC,1,21,NA,NA
12264,GGBKTAO02BOPN3,1,21,NA,NA
12265,GGBKTAO02B1CSW,1,21,NA,NA
12266,GGBKTAO02BNKMY,1,21,NA,NA
12267,GGBKTAO02B1CQG,1,21,463,482
12268,GGBKTAO02BL874,1,21,NA,NA
12269,GGBKTAO02BU7LX,NA,NA,NA,NA
12270,GGBKTAO02BX96F,1,21,NA,NA
12271,GGBKTAO02BRYKG,1,21,NA,NA
12272,GGBKTAO02BO5GM,1,21,NA,NA
12273,GGBKTAO02BWI0O,NA,NA,NA,NA
12274,GGBKTAO02B146S,1,21,NA,NA
12275,GGBKTAO02BMVE0,1,21,NA,NA
12276,GGBKTAO02BMU9H,1,21,NA,NA
12277,GGBKTAO02BPRNC,1,21,NA,NA
12278,GGBKTAO02B1L7Z,NA,NA,NA,NA
12279,GGBKTAO02BNKND,NA,NA,NA,NA
12280,GGBKTAO02BQAKE,NA,NA,NA,NA
12281,GGBKTAO02BLGS8,1,21,NA,NA
12282,GGBKTAO02BZYAA,1,21,NA,NA
12283,GGBKTAO02BVQFN,1,21,NA,NA
12284,GGBKTAO02BZLM4,1,21,NA,NA
12285,GGBKTAO02BX0OB,NA,NA,NA,NA
12286,GGBKTAO02B0G96,NA,NA,NA,NA
12287,GGBKTAO02BRIQG,1,21,NA,NA
12288,GGBKTAO02BNHF7,1,21,NA,NA
12289,GGBKTAO02BYGJU,1,21,NA,NA
12290,GGBKTAO02BL5ZI,1,21,NA,NA
12291,GGBKTAO02BUOOJ,1,21,NA,NA
12292,GGBKTAO02BLTFQ,NA,NA,NA,NA
12293,GGBKTAO02BRO8W,NA,NA,NA,NA
12294,GGBKTAO02BV6DG,NA,NA,NA,NA
12295,GGBKTAO02BWYRI,1,21,NA,NA
12296,GGBKTAO02BZOSG,1,21,250,269
12297,GGBKTAO02BXNZ8,1,21,317,336
12298,GGBKTAO02BVJ8W,1,21,NA,NA
12299,GGBKTAO02BZ7MP,NA,NA,NA,NA
12300,GGBKTAO02BWYTV,NA,NA,NA,NA
12301,GGBKTAO02BRO3J,1,21,317,336
12302,GGBKTAO02BVZ0P,NA,NA,NA,NA
12303,GGBKTAO02BP7FT,NA,NA,NA,NA
12304,GGBKTAO02BZLNU,1,21,NA,NA
12305,GGBKTAO02BVJ4K,NA,NA,NA,NA
12306,GGBKTAO02BRFQX,1,21,NA,NA
12307,GGBKTAO02BMO3K,1,21,NA,NA
12308,GGBKTAO02BNA3T,1,21,NA,NA
12309,GGBKTAO02BRIUN,1,21,NA,NA
12310,GGBKTAO02BZRZP,1,21,NA,NA
12311,GGBKTAO02BM1OR,1,21,NA,NA
12312,GGBKTAO02BU07P,1,21,NA,NA
12313,GGBKTAO02BPXVR,1,21,NA,NA
12314,GGBKTAO02BYC85,1,21,NA,NA
12315,GGBKTAO02BZB00,1,21,NA,NA
12316,GGBKTAO02BSHNY,1,21,NA,NA
12317,GGBKTAO02BYS7F,1,21,NA,NA
12318,GGBKTAO02BYS1V,1,21,NA,NA
12319,GGBKTAO02BYMVE,1,21,317,336
12320,GGBKTAO02BM4QX,1,21,NA,NA
12321,GGBKTAO02BVDWC,1,21,NA,NA
12322,GGBKTAO02BP00C,1,21,NA,NA
12323,GGBKTAO02BLP5Z,1,21,NA,NA
12324,GGBKTAO02B0D02,NA,NA,NA,NA
12325,GGBKTAO02BNHJK,NA,NA,NA,NA
12326,GGBKTAO02BMYJB,1,21,NA,NA
12327,GGBKTAO02B1CQE,1,21,NA,NA
12328,GGBKTAO02BURRE,NA,NA,NA,NA
12329,GGBKTAO02BS3PY,1,21,NA,NA
12330,GGBKTAO02BS0HR,1,21,NA,NA
12331,GGBKTAO02BRVF8,1,21,NA,NA
12332,GGBKTAO02BSKSV,1,21,NA,NA
12333,GGBKTAO02BRCJ9,NA,NA,NA,NA
12334,GGBKTAO02BO8L1,1,21,NA,NA
12335,GGBKTAO02BNT5H,1,21,NA,NA
12336,GGBKTAO02BSNVD,1,21,NA,NA
12337,GGBKTAO02B1L69,1,21,NA,NA
12338,GGBKTAO02BOSR5,1,21,NA,NA
12339,GGBKTAO02BY2PF,NA,NA,NA,NA
12340,GGBKTAO02BV9ER,NA,NA,NA,NA
12341,GGBKTAO02BLWMA,1,21,NA,NA
12342,GGBKTAO02BUB03,1,21,NA,NA
12343,GGBKTAO02BNQT3,1,21,NA,NA
12344,GGBKTAO02BL2XJ,1,21,NA,NA
12345,GGBKTAO02BM1KQ,1,21,NA,NA
12346,GGBKTAO02B1MAS,1,21,NA,NA
12347,GGBKTAO02BT2JD,1,21,NA,NA
12348,GGBKTAO02BR4U7,1,21,NA,NA
12349,GGBKTAO02BMCDU,1,21,NA,NA
12350,GGBKTAO02BPEWI,NA,NA,NA,NA
12351,GGBKTAO02BMYD7,1,21,NA,NA
12352,GGBKTAO02BSKTS,1,21,NA,NA
12353,GGBKTAO02BN0B2,NA,NA,NA,NA
12354,GGBKTAO02B0NGV,NA,NA,NA,NA
12355,GGBKTAO02BZOSC,1,21,NA,NA
12356,GGBKTAO02BPURA,1,21,NA,NA
12357,GGBKTAO02BU4FW,1,21,NA,NA
12358,GGBKTAO02BX61F,1,21,NA,NA
12359,GGBKTAO02BWVJF,NA,NA,NA,NA
12360,GGBKTAO02B1CSL,1,21,360,379
12361,GGBKTAO02BXXL3,NA,NA,NA,NA
12362,GGBKTAO02BXXKP,1,21,NA,NA
12363,GGBKTAO02BZE9X,NA,NA,NA,NA
12364,GGBKTAO02BWO9A,1,21,NA,NA
12365,GGBKTAO02BV6EV,1,21,NA,NA
12366,GGBKTAO02B0WZZ,1,21,NA,NA
12367,GGBKTAO02BWVNT,NA,NA,NA,NA
12368,GGBKTAO02BNA2L,1,21,NA,NA
12369,GGBKTAO02BL2WO,1,21,NA,NA
12370,GGBKTAO02BYZED,NA,NA,NA,NA
12371,GGBKTAO02B0KAU,1,21,NA,NA
12372,GGBKTAO02BUICD,NA,NA,NA,NA
12373,GGBKTAO02BZ4I7,1,21,NA,NA
12374,GGBKTAO02BYGFO,NA,NA,NA,NA
12375,GGBKTAO02BXQ6W,NA,NA,NA,NA
12376,GGBKTAO02BVDYB,1,21,NA,NA
12377,GGBKTAO02BL86H,1,21,NA,NA
12378,GGBKTAO02BMLVI,1,21,NA,NA
12379,GGBKTAO02BZLOG,NA,NA,NA,NA
12380,GGBKTAO02BLM2Y,1,21,NA,NA
12381,GGBKTAO02BNT5R,1,21,NA,NA
12382,GGBKTAO02BNA3F,1,21,NA,NA
12383,GGBKTAO02BLZTA,1,21,NA,NA
12384,GGBKTAO02B1FYT,1,21,NA,NA
12385,GGBKTAO02BQQBN,1,21,NA,NA
12386,GGBKTAO02BZU1S,1,21,NA,NA
12387,GGBKTAO02B110A,NA,NA,317,336
12388,GGBKTAO02BQAN1,1,21,NA,NA
12389,GGBKTAO02BLTBF,1,21,NA,NA
12390,GGBKTAO02BVQMJ,1,21,NA,NA
12391,GGBKTAO02BO5JN,1,21,NA,NA
12392,GGBKTAO02BLGQD,1,21,NA,NA
12393,GGBKTAO02BT2EP,1,21,NA,NA
12394,GGBKTAO02BPEW1,1,21,NA,NA
12395,GGBKTAO02BZIFU,NA,NA,NA,NA
12396,GGBKTAO02BTJJV,1,21,463,482
12397,GGBKTAO02BZORB,1,21,NA,NA
12398,GGBKTAO02BTC61,1,21,NA,NA
12399,GGBKTAO02B1PG5,1,21,NA,NA
12400,GGBKTAO02BSEDE,1,21,NA,NA
12401,GGBKTAO02BLTCC,1,21,NA,NA
12402,GGBKTAO02BM1K1,1,21,NA,NA
12403,GGBKTAO02BWVOQ,1,21,NA,NA
12404,GGBKTAO02BQDP9,1,21,NA,NA
12405,GGBKTAO02BQWOK,1,21,517,536
12406,GGBKTAO02BZORM,1,21,NA,NA
12407,GGBKTAO02BRVJ9,1,21,NA,NA
12408,GGBKTAO02BNHDF,1,21,NA,NA
12409,GGBKTAO02BVTP2,1,21,NA,NA
12410,GGBKTAO02BYC98,1,21,NA,NA
12411,GGBKTAO02BOF54,1,21,NA,NA
12412,GGBKTAO02BNKKD,1,21,NA,NA
12413,GGBKTAO02B111Q,1,21,NA,NA
12414,GGBKTAO02BXBFW,1,21,NA,NA
12415,GGBKTAO02BV259,1,21,NA,NA
12416,GGBKTAO02BVWWX,1,21,NA,NA
12417,GGBKTAO02BX0R3,NA,NA,NA,NA
12418,GGBKTAO02B0D21,1,21,NA,NA
12419,GGBKTAO02BPRIT,1,21,NA,NA
12420,GGBKTAO02BP05L,NA,NA,NA,NA
12421,GGBKTAO02BOI92,1,21,NA,NA
12422,GGBKTAO02BPK8A,1,21,NA,NA
12423,GGBKTAO02BWFTP,NA,NA,NA,NA
12424,GGBKTAO02BNA7G,1,21,NA,NA
12425,GGBKTAO02BOMIK,1,21,NA,NA
12426,GGBKTAO02BOMIZ,1,21,NA,NA
12427,GGBKTAO02B1MCK,1,21,162,181
12428,GGBKTAO02BQQAM,NA,NA,NA,NA
12429,GGBKTAO02BOJD4,1,21,NA,NA
12430,GGBKTAO02B0DYR,1,21,NA,NA
12431,GGBKTAO02BOPMR,1,21,NA,NA
12432,GGBKTAO02BRLZR,1,21,NA,NA
12433,GGBKTAO02BTC3W,1,21,NA,NA
12434,GGBKTAO02BMOX5,1,21,NA,NA
12435,GGBKTAO02BSHMJ,1,21,NA,NA
12436,GGBKTAO02B0KB6,1,21,301,320
12437,GGBKTAO02BPOJE,NA,NA,NA,NA
12438,GGBKTAO02B0TWL,NA,NA,NA,NA
12439,GGBKTAO02BO8PO,1,21,NA,NA
12440,GGBKTAO02BPROV,1,21,NA,NA
12441,GGBKTAO02B1MAP,NA,NA,NA,NA
12442,GGBKTAO02BT2IA,1,21,NA,NA
12443,GGBKTAO02BOSRV,1,21,NA,NA
12444,GGBKTAO02BZUZ9,1,21,NA,NA
12445,GGBKTAO02BU7JB,1,21,NA,NA
12446,GGBKTAO02BWFT0,NA,NA,NA,NA
12447,GGBKTAO02B1FYX,1,21,NA,NA
12448,GGBKTAO02BZ1BT,1,21,NA,NA
12449,GGBKTAO02BR77J,1,21,NA,NA
12450,GGBKTAO02B0D4G,1,21,NA,NA
12451,GGBKTAO02BULD5,1,21,NA,NA
12452,GGBKTAO02BQAJW,1,21,NA,NA
12453,GGBKTAO02BWPB8,NA,NA,NA,NA
12454,GGBKTAO02BP7EO,1,21,NA,NA
12455,GGBKTAO02BND7W,1,21,NA,NA
12456,GGBKTAO02BP4AL,1,21,NA,NA
12457,GGBKTAO02B09LF,1,21,NA,NA
12458,GGBKTAO02BOJCU,1,21,NA,NA
12459,GGBKTAO02BST79,1,21,NA,NA
12460,GGBKTAO02B1VS6,NA,NA,NA,NA
12461,GGBKTAO02B0NFY,1,21,NA,NA
12462,GGBKTAO02BMCAC,1,21,NA,NA
12463,GGBKTAO02B116I,1,21,NA,NA
12464,GGBKTAO02BS0K9,1,21,NA,NA
12465,GGBKTAO02BZB5S,1,21,NA,NA
12466,GGBKTAO02BPOJW,1,21,NA,NA
12467,GGBKTAO02B1L8X,NA,NA,NA,NA
12468,GGBKTAO02BURN9,1,21,NA,NA
12469,GGBKTAO02BPXY0,1,21,NA,NA
12470,GGBKTAO02BND8Q,1,21,NA,NA
12471,GGBKTAO02BRIST,1,21,NA,NA
12472,GGBKTAO02B0G6P,NA,NA,NA,NA
12473,GGBKTAO02BQTII,1,21,NA,NA
12474,GGBKTAO02BRFL5,1,21,NA,NA
12475,GGBKTAO02BX99T,1,21,NA,NA
12476,GGBKTAO02BM7YX,1,21,NA,NA
12477,GGBKTAO02B114Q,1,21,NA,NA
12478,GGBKTAO02BWVIW,1,21,NA,NA
12479,GGBKTAO02BURQI,NA,NA,NA,NA
12480,GGBKTAO02BVZXK,1,21,NA,NA
12481,GGBKTAO02BXBBS,NA,NA,NA,NA
12482,GGBKTAO02BZ4HU,1,21,NA,NA
12483,GGBKTAO02BXXH3,1,21,NA,NA
12484,GGBKTAO02B0W2O,1,21,NA,NA
12485,GGBKTAO02BQDNT,1,21,NA,NA
12486,GGBKTAO02B06KV,NA,NA,NA,NA
12487,GGBKTAO02BZIHL,NA,NA,NA,NA
12488,GGBKTAO02BQQFG,1,21,NA,NA
12489,GGBKTAO02BQGW4,NA,NA,NA,NA
12490,GGBKTAO02BU09J,1,21,NA,NA
12491,GGBKTAO02BOSXY,NA,NA,NA,NA
12492,GGBKTAO02BRLZK,1,21,NA,NA
12493,GGBKTAO02BQAKI,1,21,NA,NA
12494,GGBKTAO02BSEFD,1,21,NA,NA
12495,GGBKTAO02BPEV7,NA,NA,NA,NA
12496,GGBKTAO02BMR6U,1,21,NA,NA
12497,GGBKTAO02BW78M,NA,NA,NA,NA
12498,GGBKTAO02BZE9T,NA,NA,NA,NA
12499,GGBKTAO02BL84F,1,21,NA,NA
12500,GGBKTAO02BWO8Z,NA,NA,NA,NA
12501,GGBKTAO02B1FWT,1,21,NA,NA
12502,GGBKTAO02BO5KI,1,21,NA,NA
12503,GGBKTAO02BLWLZ,1,21,319,338
12504,GGBKTAO02BOST0,1,21,NA,NA
12505,GGBKTAO02BZB18,NA,NA,NA,NA
12506,GGBKTAO02B06G4,1,21,NA,NA
12507,GGBKTAO02BRFOT,1,21,NA,NA
12508,GGBKTAO02BTSXX,1,21,NA,NA
12509,GGBKTAO02BL85G,1,21,NA,NA
12510,GGBKTAO02BN0GZ,NA,NA,NA,NA
12511,GGBKTAO02BPLC0,1,21,NA,NA
12512,GGBKTAO02BU7JZ,NA,NA,NA,NA
12513,GGBKTAO02BNW6T,1,21,NA,NA
12514,GGBKTAO02BR1PD,1,21,NA,NA
12515,GGBKTAO02BUOOF,1,21,NA,NA
12516,GGBKTAO02BTGAY,1,21,NA,NA
12517,GGBKTAO02B149G,1,21,NA,NA
12518,GGBKTAO02BRVHK,NA,NA,NA,NA
12519,GGBKTAO02BPBTS,1,21,NA,NA
12520,GGBKTAO02B1CWF,NA,NA,NA,NA
12521,GGBKTAO02BOF48,NA,NA,NA,NA
12522,GGBKTAO02BTGCV,1,21,NA,NA
12523,GGBKTAO02BNNQ9,1,21,NA,NA
12524,GGBKTAO02BLJUR,1,21,NA,NA
12525,GGBKTAO02BTY79,1,21,NA,NA
12526,GGBKTAO02B06HC,1,21,NA,NA
12527,GGBKTAO02B1PFL,NA,NA,NA,NA
12528,GGBKTAO02BM4RW,1,21,NA,NA
12529,GGBKTAO02BW1XX,NA,NA,NA,NA
12530,GGBKTAO02BXRA3,NA,NA,NA,NA
12531,GGBKTAO02B0QNM,NA,NA,395,414
12532,GGBKTAO02B0Z2X,1,21,NA,NA
12533,GGBKTAO02BX943,NA,NA,NA,NA
12534,GGBKTAO02BZOQJ,1,21,NA,NA
12535,GGBKTAO02B1I5P,1,21,NA,NA
12536,GGBKTAO02BQAIR,1,21,NA,NA
12537,GGBKTAO02BP38N,NA,NA,NA,NA
12538,GGBKTAO02BLJX1,1,21,NA,NA
12539,GGBKTAO02B1CUG,1,21,NA,NA
12540,GGBKTAO02BRIUV,1,21,NA,NA
12541,GGBKTAO02BVZ2K,1,21,NA,NA
12542,GGBKTAO02BT8TJ,1,21,NA,NA
12543,GGBKTAO02BL87A,1,21,NA,NA
12544,GGBKTAO02BZE7K,1,21,NA,NA
12545,GGBKTAO02BWL7P,1,21,NA,NA
12546,GGBKTAO02BNEDJ,1,21,NA,NA
12547,GGBKTAO02BLZPN,1,21,NA,NA
12548,GGBKTAO02BRCFT,1,21,NA,NA
12549,GGBKTAO02BXKVY,NA,NA,NA,NA
12550,GGBKTAO02BX3UH,1,21,NA,NA
12551,GGBKTAO02BUOKA,NA,NA,301,320
12552,GGBKTAO02BUE2C,1,21,NA,NA
12553,GGBKTAO02B1I11,1,21,NA,NA
12554,GGBKTAO02BL5ZM,1,21,NA,NA
12555,GGBKTAO02B0Z5B,NA,NA,NA,NA
12556,GGBKTAO02BRIU6,1,21,NA,NA
12557,GGBKTAO02BY8V7,1,21,NA,NA
